,AGE,NUM_OF_BASKETS,RACE_LE,GENDER_LE,BODY_SIZE_LE,WITH_KIDS_LE,KIDS_CATEGORY_LE,BASKET_SIZE_LE,BASKET_COLOUR_LE,ATTIRE_LE,SHIRT_COLOUR_LE,SHIRT_TYPE_LE,PANTS_COLOUR_LE,PANTS_TYPE_LE,WASH_ITEM_LE,WASHER_NO_LE,DRYER_NO_LE,SPECTACLES_LE,DAY_LE,DAY_TYPE_LE
1333,29.0,3.0,0,0,1,1,0,0,5,0,10,1,2,0,0,1,2,0,0,0
1334,20.0,3.0,1,1,1,1,2,0,8,0,8,1,4,0,1,1,0,0,5,0
1335,34.0,2.0,2,0,0,1,4,1,9,2,4,1,7,1,0,2,2,1,0,0
1336,39.0,2.0,0,1,1,0,3,0,9,1,5,1,8,0,1,0,2,0,1,0
1337,25.0,1.0,3,0,2,1,2,0,3,1,4,0,3,0,1,3,1,1,0,0
1338,39.0,3.0,1,0,0,1,0,0,0,2,4,1,12,0,1,3,1,0,6,0
1339,21.0,2.0,0,0,1,1,4,0,6,1,10,0,2,0,1,2,2,1,4,0
1340,45.0,2.0,1,0,1,0,0,1,5,2,0,0,0,1,0,2,0,1,6,0
1341,39.0,39.0,1,1,2,1,2,1,5,0,11,1,2,0,1,1,3,0,1,0
1342,33.0,1.0,1,0,2,1,2,0,10,1,4,0,10,0,1,3,1,0,2,1
1343,42.0,39.0,1,0,2,1,1,0,9,1,1,0,0,0,1,1,1,1,5,0
1344,36.0,1.0,2,1,1,0,2,0,9,1,1,1,0,1,1,2,1,0,4,0
1345,51.0,1.0,1,0,0,1,3,0,8,1,9,0,12,0,0,1,0,0,0,0
1346,33.0,1.0,3,1,0,1,3,1,3,0,5,1,3,1,1,1,1,1,5,0
1347,26.0,2.0,1,0,0,0,4,0,9,1,11,1,2,1,1,2,1,1,0,0
1348,53.0,3.0,2,1,2,1,1,1,9,2,4,0,8,0,1,1,1,0,1,0
1349,26.0,3.0,3,0,0,0,2,0,10,2,4,0,7,0,1,1,2,1,1,0
1350,24.0,2.0,1,1,0,1,1,1,6,1,9,1,8,0,0,3,2,1,3,1
1351,53.0,3.0,1,1,0,0,3,0,2,0,2,0,0,1,1,3,0,0,6,0
1352,26.0,1.0,0,1,1,1,0,0,4,0,10,0,9,0,0,2,2,0,1,0
1353,35.0,2.0,3,0,1,0,3,0,10,2,5,1,2,0,1,2,1,1,4,0
1354,52.0,1.0,0,1,2,0,1,1,2,0,2,0,4,1,0,1,3,0,1,0
1355,39.0,2.0,1,1,0,1,4,1,7,1,7,1,5,0,1,0,0,0,4,0
1356,37.0,2.0,3,1,1,0,3,1,7,1,7,1,5,0,0,0,1,0,2,1
1357,25.0,1.0,1,0,0,1,2,0,7,1,0,0,4,1,0,0,1,0,0,0
1358,32.0,2.0,2,1,0,1,0,0,5,0,9,1,3,0,1,1,0,0,3,1
1359,28.0,3.0,3,0,1,0,1,1,2,1,10,1,8,0,1,2,0,0,2,1
1360,18.0,39.0,1,1,0,0,2,1,2,0,3,0,3,1,1,3,0,1,3,1
1361,23.0,2.0,0,1,0,1,3,0,9,2,11,0,2,0,0,1,0,0,5,0
1362,55.0,1.0,3,0,2,1,4,0,2,0,9,1,8,0,1,1,2,0,0,0
1363,45.0,1.0,3,1,1,0,1,0,0,0,7,0,2,1,0,1,2,0,3,1
1364,34.0,1.0,3,1,0,1,4,0,9,0,4,0,0,1,0,2,0,0,1,0
1365,38.0,39.0,2,0,2,1,3,0,0,2,6,1,0,0,0,0,2,0,6,0
1366,18.0,1.0,3,0,1,0,1,1,6,0,4,0,7,1,1,3,0,0,1,0
1367,54.0,2.0,1,0,1,0,1,1,5,1,3,0,5,1,1,1,1,1,0,0
1368,39.0,39.0,0,1,1,1,0,0,9,1,0,0,2,0,1,0,2,0,4,0
1369,50.0,1.0,3,1,0,0,1,0,1,2,4,1,5,1,1,1,0,1,6,0
1370,59.0,1.0,2,1,1,0,2,1,0,1,8,0,4,0,0,1,1,1,1,0
1371,59.0,2.0,0,0,2,0,3,0,8,1,1,0,10,0,0,0,3,0,0,0
1372,54.0,1.0,3,0,1,0,4,1,9,1,10,0,2,0,0,2,2,1,2,1
1373,33.0,39.0,3,1,1,1,4,0,10,1,7,1,6,1,1,2,1,0,6,0
1374,24.0,2.0,3,0,2,0,4,0,8,0,8,0,13,1,0,2,3,0,3,1
1375,55.0,3.0,2,1,1,1,4,0,4,0,1,0,0,0,0,1,2,0,5,0
1376,28.0,3.0,0,1,2,1,4,1,7,1,10,1,8,1,1,0,2,0,4,0
1377,24.0,3.0,1,0,2,1,4,1,7,0,3,0,8,1,0,1,1,0,1,0
1378,27.0,2.0,1,0,2,0,3,1,1,0,4,0,12,1,0,3,3,0,0,0
1379,36.0,3.0,1,1,0,1,3,0,5,0,2,1,2,1,0,3,2,1,6,0
1380,48.0,1.0,3,1,2,0,2,1,6,0,9,0,3,1,0,3,0,1,5,0
1381,36.0,2.0,3,1,0,0,4,1,2,2,10,1,8,1,1,3,1,0,0,0
1382,35.0,2.0,3,0,1,0,3,0,10,2,4,1,8,1,1,1,0,1,6,0
1383,39.0,1.0,3,1,1,1,0,1,7,0,7,1,6,0,0,2,0,0,2,1
1384,55.0,3.0,2,0,0,0,4,0,10,2,2,1,6,1,0,0,1,1,3,1
1385,53.0,3.0,3,1,1,1,2,0,3,1,10,1,13,0,0,0,2,0,3,1
1386,36.0,3.0,1,0,1,1,4,0,3,1,6,1,5,0,0,3,2,1,0,0
1387,39.0,39.0,3,0,0,0,0,1,9,2,10,1,10,1,0,0,2,1,0,0
1388,39.0,3.0,1,1,1,1,3,0,4,0,11,0,6,1,0,2,1,0,4,0
1389,50.0,1.0,3,1,0,1,0,1,9,2,2,0,13,0,0,2,0,1,0,0
1390,43.0,39.0,3,0,1,1,4,0,7,1,6,1,0,0,1,0,1,1,1,0
1391,33.0,3.0,1,0,1,0,1,0,0,0,10,0,0,1,1,2,1,0,1,0
1392,23.0,39.0,3,1,1,0,3,1,4,1,2,0,9,0,0,0,3,0,5,0
1393,36.0,3.0,2,0,1,0,4,0,9,1,6,1,0,0,0,0,1,1,4,0
1394,46.0,39.0,2,1,0,1,3,0,9,2,3,1,2,0,1,2,2,1,6,0
1395,28.0,1.0,0,1,1,1,4,1,10,2,8,1,2,0,0,2,3,1,1,0
1396,47.0,1.0,3,1,1,0,1,0,6,2,0,1,6,1,0,0,2,1,2,1
1397,29.0,2.0,1,0,0,0,1,0,3,2,1,1,7,0,1,3,1,1,1,0
1398,24.0,2.0,3,0,0,0,0,0,9,1,5,0,13,0,0,1,3,1,4,0
1399,53.0,39.0,1,0,2,1,4,0,5,0,9,0,10,1,1,3,0,0,0,0
1400,28.0,3.0,1,1,1,1,4,1,9,1,2,1,5,0,1,0,2,0,2,1
1401,36.0,1.0,3,0,0,1,1,0,9,2,8,0,1,1,1,0,2,1,4,0
1402,58.0,1.0,1,1,2,1,3,1,0,0,3,0,8,1,1,2,1,0,6,0
1403,18.0,39.0,3,0,0,0,4,0,3,1,4,0,11,1,1,2,3,1,1,0
1404,22.0,2.0,1,1,1,1,0,0,0,0,1,0,11,1,0,2,2,1,2,1
1405,45.0,2.0,3,0,2,0,0,1,10,0,11,1,0,0,0,3,0,0,5,0
1406,19.0,3.0,3,0,2,1,3,1,6,2,9,0,0,0,1,0,2,0,1,0
1407,45.0,3.0,3,0,0,0,4,0,6,0,10,0,6,0,0,3,2,1,1,0
1408,32.0,2.0,0,0,1,0,0,1,6,1,9,1,12,0,1,1,1,1,5,0
1409,35.0,1.0,3,0,1,0,0,1,6,2,10,1,8,1,0,1,0,0,1,0
1410,29.0,3.0,3,1,0,0,0,1,6,1,1,0,9,0,1,2,2,1,0,0
1411,55.0,3.0,3,0,2,1,2,0,8,0,10,1,6,0,0,3,1,1,1,0
1412,27.0,3.0,3,0,2,1,3,0,7,2,10,1,2,1,1,3,3,0,0,0
1413,57.0,1.0,3,1,1,0,0,0,8,1,5,1,0,0,1,2,1,1,3,1
1414,58.0,1.0,2,1,2,0,2,0,9,0,10,1,12,0,0,3,3,1,5,0
1415,57.0,1.0,0,1,0,0,4,1,0,1,1,1,12,0,1,3,2,0,5,0
1416,26.0,3.0,3,0,0,0,3,0,9,1,4,1,12,1,1,0,0,0,0,0
1417,56.0,2.0,0,1,1,1,4,1,2,0,10,1,2,0,0,3,2,0,2,1
1418,60.0,2.0,3,0,1,1,4,1,0,1,5,1,10,1,0,2,3,1,5,0
1419,50.0,3.0,1,1,1,1,3,0,9,0,1,0,0,0,1,2,1,1,6,0
1420,39.0,1.0,1,1,1,0,0,1,8,2,7,1,2,1,0,2,0,0,2,1
1421,45.0,2.0,2,1,0,0,1,1,3,0,10,1,13,1,0,0,1,1,5,0
1422,42.0,2.0,2,1,2,0,4,0,2,1,11,0,12,1,0,2,3,1,0,0
1423,39.0,3.0,2,0,1,0,3,1,9,2,7,1,4,0,1,2,3,0,4,0
1424,34.0,39.0,2,0,2,1,2,0,5,2,7,1,12,0,0,2,3,1,4,0
1425,51.0,3.0,0,0,2,1,4,0,9,0,7,1,8,1,0,3,1,1,2,1
1426,39.0,2.0,2,0,0,0,1,0,9,0,5,1,5,1,1,0,3,0,4,0
1427,24.0,1.0,3,1,0,0,3,0,10,1,7,0,12,0,1,0,1,0,6,0
1428,34.0,3.0,0,0,2,1,4,1,9,1,0,0,0,1,1,3,2,0,3,1
1429,41.0,3.0,2,0,1,1,2,1,1,2,9,1,13,1,1,1,0,1,5,0
1430,57.0,2.0,1,0,1,1,3,1,3,1,2,1,0,1,0,1,0,0,3,1
1431,38.0,3.0,1,1,2,0,3,0,1,1,3,0,11,1,1,0,1,1,1,0
1432,53.0,1.0,3,0,1,0,4,1,8,2,10,0,11,1,1,2,1,0,2,1
1433,51.0,3.0,3,1,2,1,1,0,5,1,10,0,10,0,0,0,1,0,3,1
1434,39.0,2.0,3,1,1,1,4,1,8,1,4,0,4,0,1,3,3,1,6,0
1435,29.0,3.0,0,1,1,0,1,0,9,1,2,0,8,0,0,1,0,0,1,0
1436,41.0,2.0,3,1,1,1,2,0,1,1,3,0,2,0,0,2,3,1,4,0
1437,60.0,1.0,3,1,1,0,2,1,0,2,10,1,4,1,0,0,3,0,6,0
1438,23.0,1.0,3,0,2,0,1,1,4,2,1,1,2,0,0,1,0,0,0,0
1439,60.0,39.0,3,1,2,0,1,1,9,0,11,0,0,1,0,2,1,0,3,1
1440,38.0,1.0,0,0,2,1,0,1,6,1,5,1,3,0,1,3,1,0,3,1
1441,20.0,3.0,3,0,2,1,4,1,1,1,5,0,11,1,1,1,0,0,0,0
1442,41.0,1.0,3,0,2,0,0,0,10,0,8,0,7,1,1,1,3,1,5,0
1443,44.0,1.0,2,0,0,1,1,1,8,2,10,1,2,1,1,0,0,0,2,1
1444,22.0,2.0,0,1,2,0,1,1,5,0,7,1,0,0,1,0,0,1,0,0
1445,22.0,2.0,0,1,1,0,3,0,5,1,10,1,10,1,1,1,1,1,6,0
1446,59.0,3.0,3,1,0,0,4,0,5,2,0,0,4,0,0,2,0,1,5,0
1447,31.0,1.0,2,1,0,0,0,1,7,0,6,1,13,1,0,3,0,1,3,1
1448,46.0,2.0,2,0,1,0,1,0,9,1,8,1,1,0,1,1,1,1,0,0
1449,20.0,1.0,2,0,0,0,2,1,9,1,10,1,10,0,0,2,3,1,6,0
1450,48.0,2.0,2,1,1,0,2,0,8,0,5,1,3,1,1,1,1,1,3,1
1451,37.0,2.0,0,1,0,0,4,0,5,1,3,0,9,0,0,3,0,0,1,0
1452,18.0,1.0,1,1,1,1,3,0,6,0,7,0,2,0,0,3,0,1,4,0
1453,46.0,39.0,1,1,1,1,1,0,7,1,1,0,4,1,0,1,3,1,2,1
1454,39.0,2.0,1,0,0,0,4,1,1,2,0,1,8,1,0,1,3,0,0,0
1455,43.0,3.0,3,1,1,0,3,0,2,0,9,0,7,0,1,0,1,1,1,0
1456,44.0,2.0,1,0,1,1,0,0,9,1,10,1,8,1,0,0,3,1,5,0
1457,21.0,1.0,2,1,1,1,4,0,9,2,10,0,7,0,1,0,1,0,0,0
1458,30.0,3.0,1,0,0,0,1,0,4,2,11,1,0,1,1,3,0,0,0,0
1459,20.0,39.0,3,0,2,1,0,0,6,2,10,1,3,0,1,3,2,1,1,0
1460,19.0,2.0,2,0,0,0,4,1,3,1,11,1,12,0,1,2,2,1,3,1
1461,34.0,1.0,3,0,1,1,1,1,10,0,10,0,9,1,0,3,1,1,6,0
1462,51.0,3.0,0,1,2,0,3,0,7,2,2,1,4,1,0,0,0,0,4,0
1463,31.0,1.0,2,1,0,1,0,1,1,2,4,0,7,0,0,1,0,1,5,0
1464,60.0,39.0,3,0,0,1,3,1,0,2,9,1,7,1,1,1,1,0,1,0
1465,50.0,2.0,3,0,2,1,0,0,8,2,10,1,4,1,1,3,1,0,0,0
1466,58.0,3.0,1,0,2,0,2,0,6,2,1,0,2,0,1,0,3,1,3,1
1467,42.0,3.0,3,0,1,0,2,1,7,2,0,1,5,1,1,1,1,1,2,1
1468,30.0,39.0,1,0,1,0,2,0,4,0,6,1,9,1,0,1,0,1,6,0
1469,58.0,2.0,3,1,1,0,3,0,6,0,7,1,8,0,1,3,0,0,5,0
1470,44.0,2.0,0,1,2,1,0,1,1,2,7,1,5,1,1,3,1,1,2,1
1471,36.0,1.0,3,0,1,0,3,0,6,0,5,0,9,0,0,2,1,0,2,1
1472,55.0,2.0,0,1,0,0,2,0,4,1,10,1,5,0,1,1,0,0,3,1
1473,39.0,1.0,0,0,2,0,3,0,2,1,10,0,0,1,0,3,1,0,2,1
1474,36.0,3.0,0,1,2,0,2,0,9,2,1,1,2,1,1,3,3,0,6,0
1475,49.0,1.0,1,0,2,0,2,1,6,0,10,1,0,0,1,2,3,1,3,1
1476,38.0,1.0,1,1,2,1,2,1,6,2,5,1,11,0,0,3,1,0,2,1
1477,19.0,3.0,0,1,1,0,4,1,8,0,10,0,9,0,0,0,1,1,2,1
1478,21.0,3.0,3,1,2,1,0,0,2,0,10,1,3,0,1,3,3,0,1,0
1479,47.0,3.0,3,0,1,0,0,1,9,1,8,1,0,1,0,2,2,1,0,0
1480,39.0,1.0,3,0,0,1,0,0,10,0,10,0,6,0,0,0,2,0,2,1
1481,39.0,2.0,0,1,1,1,4,1,5,0,10,1,10,0,0,2,0,1,2,1
1482,43.0,1.0,3,1,1,0,0,0,5,2,0,1,2,1,0,0,1,1,0,0
1483,39.0,2.0,2,0,1,1,4,1,9,0,11,1,2,1,1,3,3,0,6,0
1484,39.0,3.0,0,1,1,1,0,1,5,1,1,1,10,0,1,3,2,0,1,0
1485,21.0,1.0,0,0,1,0,0,0,9,2,8,1,11,1,1,1,3,1,0,0
1486,45.0,3.0,1,1,0,0,2,1,7,0,2,0,0,0,1,3,1,0,2,1
1487,22.0,3.0,1,1,1,0,4,1,9,1,3,1,6,1,1,3,3,0,2,1
1488,31.0,39.0,2,0,0,0,0,0,7,2,10,1,13,0,1,2,0,1,5,0
1489,55.0,39.0,0,0,0,1,0,0,3,1,4,1,10,0,1,3,3,0,0,0
1490,39.0,1.0,3,1,0,1,0,1,5,1,3,1,10,1,1,1,0,0,1,0
1491,19.0,2.0,3,0,2,1,0,1,2,2,4,0,5,0,0,3,1,0,1,0
1492,50.0,39.0,2,0,2,0,1,0,0,0,9,1,8,1,1,3,0,1,4,0
1493,34.0,2.0,2,0,2,1,1,0,3,0,4,0,2,1,1,3,1,1,1,0
1494,59.0,2.0,1,1,0,0,1,0,6,2,10,0,3,1,0,1,3,0,3,1
1495,23.0,3.0,1,1,1,1,3,1,3,2,6,0,0,1,0,3,1,1,4,0
1496,48.0,3.0,0,1,2,0,0,0,6,1,1,0,6,1,1,0,2,1,5,0
1497,33.0,2.0,2,0,2,1,1,0,9,1,8,1,8,0,1,2,3,1,6,0
1498,27.0,3.0,2,0,1,1,1,0,7,2,3,0,2,1,1,0,0,1,1,0
1499,20.0,3.0,3,0,2,1,1,0,9,2,9,1,1,0,1,2,3,0,5,0
1500,39.0,1.0,1,0,0,1,2,0,2,0,1,0,2,1,1,2,1,1,6,0
1501,52.0,2.0,2,1,0,0,2,1,9,2,6,1,2,1,0,2,2,0,0,0
1502,39.0,1.0,3,0,1,0,1,0,8,0,3,1,1,0,1,2,1,1,2,1
1503,21.0,3.0,0,0,2,1,2,1,8,2,10,1,7,1,0,1,1,1,5,0
1504,47.0,3.0,2,0,0,1,1,1,3,0,1,0,0,0,0,1,2,1,4,0
1505,36.0,1.0,2,1,2,0,0,1,1,1,7,1,0,1,0,2,2,0,1,0
1506,27.0,3.0,3,0,1,0,2,0,0,2,4,1,0,1,0,1,1,0,0,0
1507,56.0,39.0,0,1,1,0,3,1,1,1,8,0,4,0,1,2,1,1,5,0
1508,48.0,1.0,3,0,0,1,4,0,9,1,10,0,5,1,0,1,3,0,5,0
1509,21.0,3.0,3,1,2,0,1,0,0,0,10,0,0,1,1,0,0,1,3,1
1510,53.0,2.0,1,0,1,1,2,1,8,2,0,0,1,1,0,1,3,1,0,0
1511,49.0,3.0,2,1,1,0,3,0,1,0,9,0,2,1,1,1,2,1,0,0
1512,18.0,1.0,1,0,1,0,0,0,9,1,4,1,13,0,0,1,3,1,1,0
1513,58.0,2.0,3,0,0,0,3,1,9,0,4,0,8,1,1,3,3,0,0,0
1514,60.0,3.0,0,1,0,1,4,1,1,0,4,0,0,0,1,2,3,0,4,0
1515,30.0,2.0,3,0,1,1,4,0,9,2,10,0,7,0,0,3,3,1,4,0
1516,24.0,39.0,2,0,2,0,2,0,4,0,11,1,4,0,1,1,1,1,3,1
1517,32.0,2.0,1,1,0,1,0,1,0,1,7,0,6,0,1,0,2,0,1,0
1518,58.0,3.0,1,1,1,0,1,1,10,0,8,0,3,1,0,0,3,0,3,1
1519,44.0,1.0,1,0,1,1,3,1,5,2,10,0,6,0,1,0,0,1,0,0
1520,53.0,2.0,0,1,0,0,1,0,5,0,4,1,10,0,0,1,1,0,3,1
1521,39.0,39.0,3,0,2,1,1,1,3,0,8,1,2,1,1,2,2,1,4,0
1522,35.0,3.0,0,1,0,0,2,1,3,1,10,1,1,1,1,2,2,0,2,1
1523,56.0,1.0,1,1,1,0,0,0,6,0,1,0,1,0,0,0,3,1,2,1
1524,51.0,2.0,1,1,2,0,2,0,7,0,6,0,2,0,0,1,0,0,3,1
1525,37.0,2.0,1,1,1,1,1,0,5,0,0,1,2,1,1,1,2,0,3,1
1526,31.0,1.0,1,0,1,0,1,0,1,2,8,0,3,0,0,1,1,1,3,1
1527,29.0,1.0,2,1,2,1,3,0,9,2,8,1,9,0,1,2,0,1,6,0
1528,30.0,1.0,3,1,1,0,1,0,5,2,7,0,8,0,1,0,2,1,2,1
1529,42.0,3.0,0,0,2,0,2,0,8,1,11,0,2,1,0,0,0,1,3,1
1530,49.0,1.0,3,0,1,0,2,1,5,0,7,0,0,0,1,0,0,0,1,0
1531,23.0,1.0,3,1,1,0,0,0,3,2,8,1,13,1,0,3,1,0,5,0
1532,20.0,39.0,0,0,2,0,0,0,7,1,10,1,10,1,0,0,1,1,4,0
1533,46.0,1.0,1,1,1,1,3,0,9,1,8,1,4,1,0,3,2,0,2,1
1534,39.0,2.0,1,0,1,0,2,1,9,0,5,1,10,0,1,1,2,0,2,1
1535,34.0,3.0,3,1,0,1,0,0,1,1,6,1,12,0,1,0,2,1,0,0
1536,48.0,3.0,3,0,2,1,0,0,10,0,3,0,8,1,0,1,2,0,2,1
1537,34.0,2.0,2,0,0,0,1,0,4,2,3,0,7,0,1,2,3,0,5,0
1538,34.0,1.0,1,0,1,1,3,0,4,2,0,1,0,0,1,2,0,0,0,0
1539,52.0,3.0,0,1,1,0,4,1,7,0,6,1,5,0,0,0,2,0,2,1
1540,47.0,1.0,3,0,2,1,1,1,3,1,3,1,0,1,0,0,0,1,2,1
1541,36.0,1.0,1,1,2,1,1,0,1,0,6,0,7,0,0,1,2,1,4,0
1542,24.0,3.0,1,1,1,1,2,1,3,1,7,0,9,0,0,2,0,0,1,0
1543,23.0,2.0,1,0,1,1,1,0,8,0,11,1,12,1,1,0,3,1,0,0
1544,43.0,3.0,1,0,1,0,0,1,2,2,2,1,8,0,0,2,3,1,3,1
1545,32.0,2.0,0,1,2,1,4,1,6,2,4,0,0,1,0,1,3,0,5,0
1546,46.0,3.0,3,0,1,0,3,1,1,1,9,1,2,1,0,0,3,0,0,0
1547,27.0,2.0,2,1,2,1,3,0,8,0,5,1,7,0,0,3,0,1,2,1
1548,18.0,1.0,3,1,2,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0
1549,59.0,3.0,1,1,2,0,1,1,9,0,0,1,5,1,1,3,3,0,5,0
1550,39.0,3.0,3,1,0,0,0,1,6,1,10,0,10,0,0,2,2,0,6,0
1551,27.0,1.0,2,0,0,0,3,0,0,2,11,1,8,0,1,1,1,0,5,0
1552,42.0,3.0,1,1,2,0,1,1,9,2,8,1,0,0,1,2,2,1,3,1
1553,47.0,3.0,0,0,0,1,4,1,5,1,4,1,13,0,0,3,0,0,1,0
1554,18.0,2.0,1,0,1,1,3,1,3,1,11,0,2,0,1,1,1,1,6,0
1555,47.0,39.0,3,1,0,0,4,0,7,1,3,0,12,0,1,1,0,0,1,0
1556,42.0,3.0,2,1,1,0,4,0,9,1,11,0,3,0,1,1,2,1,6,0
1557,41.0,1.0,1,1,1,0,4,0,3,0,1,1,2,0,1,0,2,0,5,0
1558,55.0,2.0,0,0,0,0,1,0,10,2,0,1,0,0,0,0,2,1,0,0
1559,24.0,1.0,3,1,1,1,1,1,5,0,10,0,0,1,0,2,3,0,3,1
1560,45.0,1.0,1,0,0,1,1,0,7,0,4,0,1,0,0,0,2,1,6,0
1561,24.0,1.0,3,0,1,0,4,0,4,1,2,0,11,0,0,2,1,0,3,1
1562,46.0,1.0,1,0,1,0,4,1,6,2,8,1,7,1,1,2,3,1,4,0
1563,59.0,3.0,0,1,1,0,3,1,7,0,3,0,7,0,0,3,3,1,3,1
1564,22.0,3.0,2,0,0,1,4,1,8,2,11,1,0,0,0,0,3,1,3,1
1565,19.0,3.0,1,1,1,1,2,0,0,0,6,1,6,0,0,3,3,0,0,0
1566,45.0,1.0,2,0,1,0,4,1,2,0,11,0,1,1,1,1,2,1,6,0
1567,49.0,2.0,3,1,2,1,3,0,6,2,5,0,9,1,1,1,1,1,0,0
1568,40.0,1.0,1,0,1,0,2,1,3,0,2,0,0,1,1,1,0,1,1,0
1569,57.0,2.0,2,0,1,1,2,0,7,0,7,1,10,1,0,0,2,0,1,0
1570,49.0,1.0,2,1,2,1,4,0,3,0,9,1,0,0,1,0,0,1,0,0
1571,29.0,1.0,2,0,1,0,1,1,9,2,7,1,9,0,1,0,3,1,3,1
1572,24.0,3.0,1,1,2,0,1,1,4,0,8,0,0,1,1,1,2,1,6,0
1573,26.0,3.0,2,1,1,0,4,1,10,2,2,1,0,0,0,3,3,0,6,0
1574,47.0,3.0,3,0,2,0,3,0,9,0,7,1,11,0,1,0,2,0,4,0
1575,40.0,3.0,1,0,2,0,1,1,3,2,1,1,0,1,1,3,1,0,4,0
1576,49.0,3.0,3,1,1,1,3,0,9,1,2,0,0,1,1,1,2,0,1,0
1577,23.0,2.0,1,1,1,0,3,0,4,0,5,1,6,0,0,2,3,0,6,0
1578,47.0,3.0,2,0,1,1,0,1,4,1,10,0,1,1,0,2,0,0,4,0
1579,39.0,1.0,2,0,2,0,1,1,5,2,3,0,11,1,0,3,2,1,4,0
1580,54.0,2.0,3,0,0,1,4,1,9,2,3,1,0,0,1,3,1,1,3,1
1581,42.0,1.0,2,0,0,0,2,1,3,1,8,1,11,1,0,2,2,1,2,1
1582,54.0,2.0,1,1,0,1,4,1,4,1,8,0,7,0,0,1,2,0,4,0
1583,41.0,1.0,3,0,0,0,2,0,0,1,4,1,3,1,0,2,1,0,6,0
1584,23.0,3.0,0,0,1,1,4,1,6,1,11,1,6,0,0,2,3,1,4,0
1585,59.0,3.0,0,0,2,0,2,1,6,0,0,0,13,0,1,2,2,0,1,0
1586,39.0,1.0,2,0,2,0,3,1,2,0,6,1,5,1,1,1,0,1,1,0
1587,39.0,2.0,3,1,1,0,2,0,1,1,6,1,9,0,0,2,2,1,3,1
1588,56.0,39.0,3,1,0,1,0,1,3,1,6,1,0,1,0,0,2,0,1,0
1589,27.0,2.0,3,0,0,1,2,0,3,1,0,1,0,0,0,1,0,0,5,0
1590,33.0,2.0,3,1,1,0,4,0,4,1,11,1,5,0,1,3,3,0,2,1
1591,38.0,2.0,3,0,1,0,2,1,1,0,4,0,4,0,0,1,3,0,3,1
1592,59.0,2.0,2,0,2,0,3,0,3,0,4,1,6,1,0,0,0,0,1,0
1593,45.0,2.0,1,0,0,0,0,1,3,2,10,0,12,0,1,0,2,0,6,0
1594,35.0,2.0,0,1,1,0,1,1,7,1,1,1,7,1,0,2,0,0,1,0
1595,49.0,1.0,3,1,2,0,2,0,9,1,2,1,10,0,1,2,3,1,1,0
1596,46.0,2.0,0,0,0,0,2,1,8,1,10,0,5,0,1,1,2,0,3,1
1597,29.0,1.0,1,1,1,1,1,0,3,0,1,0,3,0,0,0,2,0,3,1
1598,57.0,2.0,0,0,0,0,2,0,1,0,1,1,8,1,0,2,0,0,4,0
1599,45.0,1.0,3,0,2,0,4,0,3,0,2,1,2,0,1,3,3,1,3,1
1600,53.0,39.0,2,1,1,1,1,1,4,2,7,1,5,1,1,3,2,0,6,0
1601,24.0,2.0,3,1,0,0,2,0,3,2,0,0,0,0,0,2,0,0,5,0
1602,39.0,2.0,1,0,2,1,1,0,5,2,6,0,2,0,1,3,0,0,4,0
1603,24.0,3.0,3,0,2,1,3,1,8,0,8,1,0,1,0,3,0,1,0,0
1604,25.0,3.0,1,1,2,1,2,1,6,0,8,1,3,0,1,0,1,0,0,0
1605,53.0,39.0,0,0,0,0,1,1,6,0,10,1,6,1,0,3,3,0,2,1
1606,39.0,1.0,0,0,2,1,3,0,5,0,2,1,12,0,0,0,0,0,1,0
1607,49.0,1.0,3,1,1,1,3,0,6,2,5,1,11,0,0,1,1,1,0,0
1608,40.0,3.0,2,1,1,1,3,1,4,1,0,0,11,0,0,1,2,1,3,1
1609,28.0,1.0,3,0,0,1,4,1,9,2,6,1,11,0,1,2,3,0,6,0
1610,44.0,3.0,0,0,2,0,3,1,0,2,2,1,9,1,1,0,2,0,6,0
1611,27.0,1.0,2,0,2,1,4,1,8,1,10,0,3,1,1,0,2,0,1,0
1612,39.0,1.0,3,1,0,0,1,0,7,1,2,0,13,1,1,1,3,0,6,0
1613,52.0,1.0,1,0,1,1,0,0,9,0,9,0,12,0,1,3,3,1,3,1
1614,45.0,3.0,0,0,2,0,3,0,8,1,10,0,2,1,1,3,0,1,3,1
1615,33.0,3.0,0,0,0,0,2,0,0,2,10,1,5,1,1,0,1,0,6,0
1616,55.0,3.0,3,1,1,1,4,0,10,2,10,0,11,1,0,0,2,0,1,0
1617,27.0,39.0,0,0,0,1,2,1,3,1,6,0,3,1,0,3,0,0,3,1
1618,30.0,1.0,2,0,1,1,0,1,5,1,7,1,12,0,1,1,2,1,1,0
1619,52.0,1.0,2,1,0,1,2,0,0,1,4,0,5,0,1,3,2,0,3,1
1620,25.0,1.0,1,0,1,1,4,0,0,2,9,0,8,1,1,3,0,0,1,0
1621,51.0,1.0,3,1,0,0,1,0,10,0,6,0,5,1,0,3,1,1,3,1
1622,37.0,3.0,2,0,1,1,1,1,4,2,11,1,8,1,0,0,3,1,5,0
1623,21.0,2.0,2,0,1,1,0,0,7,0,5,0,13,1,1,3,0,0,0,0
1624,35.0,1.0,0,1,2,0,2,1,6,1,10,1,0,1,0,2,3,1,0,0
1625,53.0,1.0,1,0,0,0,2,1,1,2,0,0,12,0,0,2,0,1,6,0
